",title,Adventure,Animation,Comedy,Fantasy,Romance,Children,Drama,Documentary,Crime,Sci-Fi,Horror,Mystery,War,Thriller,Action"
"37055,The Choice (2016),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"37056,Our Kind of Traitor (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37057,Nashville Girl (1976),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37058,The Evil (1978),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"37059,Moonshine County Express (1977),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"37060,Five the Hard Way (1969),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37061,The Swinging Barmaids (1975),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37062,Suntan (2016),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37063,My Dog Killer (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37064,Finding Dory (2016),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37065,My Super Psycho Sweet 16 (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"37066,All About E (2015),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37067,""Houston, We Have a Problem! (2016)"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37068,A Drummer's Dream (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37069,The Boss (2016),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37070,Love Crimes (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
"37071,Perfect Strangers (2016),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37072,The Boatniks (1970),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"37073,Bastille Day (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37074,Kadhalum Kadanthu Pogum (2016),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37075,Black & White: The Dawn of Assault (2012),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"37076,Goodbye Mr. Loser (2015),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37077,Smothered (2016),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
"37078,Free State of Jones (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"37079,The Angry Birds Movie (2016),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37080,Embers (2015),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"37081,Fatal Frame (2014),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"37082,Cherry Tree (2015),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"37083,""My Love, Don't Cross That River (2014)"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37084,Above and Below (2015),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37085,The Cutting Edge 3: Chasing the Dream (2008),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37086,Frank and the Wondercat (2015),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37087,Reverb (2007),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"37088,Tickled (2016),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37089,Aladdin and His Magic Lamp (1967),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0"
"37090,Old Man Khottabych (1956),1,0,0,1,0,1,0,0,0,0,0,0,0,0,0"
"37091,N Is a Number: A Portrait of Paul Erdos (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37092,Bakuman (2015),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37093,Decay (2015),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"37094,It's Such a Beautiful Day (2011),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37095,The Cutting Edge: Fire & Ice (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"37096,Bong of the Dead (2011),0,0,1,0,0,0,0,0,0,0,1,0,0,0,1"
"37097,Witchery (1988),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"37098,Geezer (2016),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37099,Paradox (2016),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1"
"37100,Hierankl (2003),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37101,See How She Runs (1978),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37102,Tagget (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"37103,""New York, New York (2016)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"37104,Love Is in the Air (2013),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37105,Single By Contract (2010),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37106,I Am Wrath (2016),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
"37107,Blotto (1930),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37108,One Survivor Remembers (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37109,Rebellion (1936),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37110,Laughing Gas (1914),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37111,The Dentist (1932),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37112,The Neighbor (2008),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37113,Because They're Young (1960),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37114,Brand: A Second Coming (2015),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37115,Precious Cargo (2016),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"37116,Dirty Weekend (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37117,Eight on the Lam (1967),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37118,Ghost of Dragstrip Hollow (1959),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
"37119,Held Up (2010),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37120,It's in the Blood (2012),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"37121,Last Letters Home (2004),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
"37122,Man in the Shadow (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37123,The Shiralee (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37124,A Father's Revenge (1988),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37125,The Rescue (1988),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37126,Tarzan and the Valley of Gold (1966),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37127,Tarzan and the Jungle Boy (1968),1,0,0,0,1,0,0,0,0,0,0,0,0,0,1"
"37128,Tarzan and the Great River (1967),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37129,Lokis. A Manuscript of Professor Wittembach (1970),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0"
"37130,The Falcon Strikes Back (1943),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0"
"37131,The Gathering Storm (1974),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37132,Russell Howard Live: Dingledodies (2009),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37133,Russell Howard: Right Here Right Now (2011),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37134,Russell Howard: Live (2008),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37135,11.22.63 (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37136,Neuilly Yo Mama! (2009),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37137,Top of the Heap (1972),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"37138,The Orange Thief (2007),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37139,House on Bare Mountain (1962),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
"37140,The Defilers (1965),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37141,Hollywood's World of Flesh (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37142,Surftide 77 (1962),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37143,The Forbidden (1966),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37144,Love Is a Four Letter Word (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"37145,Mondo Freudo (1966),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37146,Mondo Bizarro (1966),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37147,Hot Spur (1968),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37148,Chain Gang Women (1971),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37149,Chrome and Hot Leather (1971),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"37150,Zero in and Scream (1971),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
"37151,Poor Cecily (1974),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37152,The Black Gestapo (1975),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37153,A Body to Die For: The Aaron Henry Story (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37154,Adjustment and Work (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37155,Billa (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1"
"37156,Arrambam (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"37157,Yennai Arindhaal (2015),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1"
"37158,Mankatha (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"37159,Vedhalam (2015),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1"
"37160,Thani Oruvan (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"37161,Indru Netru Naalai (2015),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0"
"37162,Rajathandhiram (2015),0,0,1,0,1,0,0,0,1,0,0,0,0,1,0"
"37163,Naanum Rowdydhaan (2015),0,0,1,0,1,0,0,0,0,0,0,0,0,0,1"
"37164,Al Final del Túnel (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37165,Penumbra (2012),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"37166,Thoonga Vanam (2015),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
"37167,Veeram (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37168,Deiva Thirumagal (2011),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"37169,Burnout (1979),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37170,Blind (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37171,Engeyum Eppodhum (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37172,Anjali (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"37173,Vaali (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"37174,Villan (2002),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"37175,Dheena (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37176,Citizen (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"37177,Amarkalam (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1"
"37178,Mugavari (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"37179,Aasai (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1"
"37180,Kadhal Kottai (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"37181,Deaf (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37182,Multi-Handicapped (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37183,Citizen Tania (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37184,Desperate Teenage Lovedolls (1984),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37185,The Shortest Day (1963),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
"37186,Old Wives for New (1918),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37187,""Whispering Chorus, The (1918)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37188,""Palo Alto, CA (2007)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37189,A Barefoot Dream (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37190,A Man Who Was Superman (2008),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37191,Attack the Gas Station 2 (2010),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"37192,Broken Side of Time (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37193,Desert Dancer (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37194,Azit the Paratrooper Dog (1972),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37195,Charlie And A Half (1974),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37196,Festival At The Poolroom (1975),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37197,Seed of Innocence (1980),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37198,Coastlines (2002),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37199,Ravenhawk (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37200,Max Havoc: Curse Of The Dragon (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37201,Flamenco at 5:15 (1983),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37202,Mother's Day (2016),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37203,Mothers and Daughters (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37204,Manhattan Night (2016),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0"
"37205,Die Wolke (2006),0,0,0,0,0,0,0,0,0,1,0,0,0,1,0"
"37206,Micro Men (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37207,Chronicles of the Ghostly Tribe (2015),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"37208,Alley Cats Strike (2000),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"37209,Gotta Kick It Up (2002),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37210,What We Do Is Secret (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37211,Prairie Roundup (1951),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37212,You're Under Arrest: The Movie (1999),0,1,0,0,0,0,0,0,0,0,0,0,0,1,1"
"37213,Ridin' the Outlaw Trail (1951),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37214,Tenchi the Movie 2: The Daughter of Darkness (1997),0,1,0,1,0,0,0,0,0,1,0,0,0,0,0"
"37215,Pecos River (1951),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37216,Smoky Canyon (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37217,The Hawk of Wild River (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37218,Snowden (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37219,Last Train from Bombay (1952),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37220,The 49th Man (1953),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37221,Sky Commando (1953),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"37222,Overland Pacific (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37223,Armitage: Dual Matrix (2002),1,1,0,0,0,0,0,0,0,1,0,0,0,1,1"
"37224,The Miami Story (1954),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37225,Chicago Syndicate (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37226,Slayers Premium (2001),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0"
"37227,Teen-Age Crime Wave (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37228,Inside Detroit (1956),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"37229,Utah Blaine (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37230,The World Was His Jury (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37231,Fatal Fury: The Motion Picture (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37232,Mobile Suit Gundam: The 08th MS Team - Miller's Report (1998),0,1,0,0,0,0,0,0,0,1,0,0,1,0,1"
"37233,Gundress (1999),0,1,0,0,0,0,0,0,0,1,0,0,0,0,1"
"37234,Legend of Crystania: The Motion Picture (1995),0,1,0,1,0,0,0,0,0,1,0,0,0,0,1"
"37235,Slayers Return (1996),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0"
"37236,Sword for Truth (1990),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
"37237,Slayers Great (1997),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0"
"37238,Slayers Gorgeous (1998),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0"
"37239,Slayers: The Motion Picture (1995),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0"
"37240,Tenchi Forever! (1999),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0"
"37241,the Weathering Continent (1992),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0"
"37242,Tenchi Muyô! In Love (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37243,Karas: The Prophecy (2005),1,1,0,1,0,0,0,0,0,1,0,0,0,0,1"
"37244,Zone of the Enders: Idolo (2001),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0"
"37245,Sin: The Movie (2000),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0"
"37246,Gunsmith Cats: Bulletproof! (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37247,Samurai X : Reflection (2001),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37248,Special Correspondents (2016),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37249,Battle Arena Toshinden (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37250,Blue Submarine No. 6 (1998),0,1,0,0,0,0,0,0,0,1,0,0,0,0,1"
"37251,Kite Liberator (2008),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37252,Freedom (2006),1,1,0,0,1,0,0,0,0,1,0,0,0,0,0"
"37253,Labyrinth of Flames (2000),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"37254,Legend of Lemnear (1987),1,1,0,1,0,0,0,0,0,1,0,0,0,0,0"
"37255,Very Private Lesson (1998),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37256,M.D. Geist II: Death Force (1996),0,1,0,0,0,0,0,0,0,1,0,0,0,0,1"
"37257,Agent Aika (1997),1,0,0,0,0,0,0,0,0,1,0,0,0,0,1"
"37258,M.D. Geist (1986),0,1,0,0,0,0,0,0,0,1,0,0,0,0,1"
"37259,Galerions Rion (2004),0,0,0,0,0,0,0,0,0,1,1,0,0,0,1"
"37260,Sacrifice (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37261,Angel Cop (1989),0,1,0,0,0,0,0,0,1,1,0,0,0,0,0"
"37262,Outlanders (1986),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0"
"37263,Gestalt (1997),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0"
"37264,Saber Marionette R (1995),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0"
"37265,Team Foxcatcher (2016),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37266,Patton Oswalt: Talking for Clapping (2016),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37267,Ogni maledetto Natale (2014),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37268,Ratchet & Clank (2016),1,1,1,0,0,1,0,0,0,1,0,0,0,0,1"
"37269,How To Frame A Figg (1971),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"37270,The Adventures of Robinson Crusoe (1922),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37271,Anita O'Day: The Life of a Jazz Singer (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37272,Artie Shaw: Time Is All You've Got (1985),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37273,Hip-Hop: Beyond Beats & Rhymes (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37274,Holidays (2016),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
"37275,The Death of Kevin Carter: Casualty of the Bang Bang Club (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37276,Dutch Light (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37277,Eden and After (1970),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0"
"37278,Eloquent Nude: The Love and Legacy of Edward Weston & Charis Wilson (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37279,Lust for a Vampire (1971),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"37280,Everything's Cool (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37281,Where Words Fail (1946),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37282,Hardly a Criminal (1949),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37283,Apache Drums (1951),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"37284,Black Tuesday (1954),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37285,Die Todesstrahlen des Dr. Mabuse (1964),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"37286,Old Shatterhand (1964),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37287,Savage Pampas (1966),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37288,The horse (1970),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37289,The Son (1973),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37290,The Last Train (1973),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37291,La race des seigneurs (1974),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37292,La Cage (1975),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37293,A Woman at Her Window (1976),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37294,The Medic (1979),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"37295,A Strange Affair (1981),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37296,The North Star (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"37297,L'Homme aux Yeux d'Argent (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37298,L'Autrichienne (1990),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37299,The Break-In (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37300,Short Fuse (2016),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"37301,Term Life (2016),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"37302,Synchronicity (2015),0,0,0,0,0,0,0,0,0,1,0,1,0,1,0"
"37303,The Final Comedown (1972),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37304,Red Dot on the Ocean (2014),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37305,Glass: A Portrait of Philip in Twelve Parts (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37306,The Holy Modal Rounders: Bound to Lose (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37307,In Search of Mozart (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37308,Johanna d'Arc of Mongolia (1989),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37309,Largo (2008),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0"
"37310,A Life Among Whales (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37311,Unter Strom (2009),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37312,Low: You May Need a Murderer (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37313,Ludwig van (1970),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37314,Subida al cielo (1952),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37315,Lucky Luke (2009),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37316,Tintin and the Lake of Sharks (1972),1,1,0,0,0,1,0,0,0,0,0,1,0,0,0"
"37317,Miles Electric - A Different Kind Of Blue (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37318,Tintin and the Mystery of the Golden Fleece (1961),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37319,The Long Recess (1972),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"37320,Jane Wants a Boyfriend (2015),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"37321,New Year Sacrifice (1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37322,The Next Industrial Revolution (2002),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37323,""The Old, Weird America: Harry Smith's Anthology of American Folk Music (2007)"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37324,First Response (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"37325,Kicking Off (2016),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37326,Dead Shadows (2012),0,0,0,0,0,0,0,0,0,1,1,0,0,1,0"
"37327,SORI: Voice from the Heart (2016),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"37328,Prora (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37329,Gintama: The Final Chapter - Be Forever Yorozuya (2013),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1"
"37330,Prater (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37331,Tracking Down Maggie (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37332,Tattooed Tears (1979),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37333,Soldier Girls (1981),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37334,Harry's War (1981),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37335,Rio 2096: A Story of Love and Fury (2013),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
"37336,Operación Ogro (1979),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"37337,One Way or Another (1976),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37338,Garden of Delights (1967),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37339,The Unfish (1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"37340,Vulgar Fractions (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37341,Spiral Jetty (1970),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"37342,Requiem for a Village (1975),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37343,Destino (2003),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"37344,The Girl and the Fox (2011),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0"
"37345,Il mare (1962),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
